time_hourly,generation_biomass,generation_fossil_brown_coal/lignite,generation_fossil_coal-derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run-of-river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,total_load_actual,price_actual
2015-01-09 13:00:00,492,942,0,6954,7710,364,0,0,0,0,645,3092,0,6853,82,68,4156,250,0,3620,35524,81.22
2015-01-09 14:00:00,490,918,0,7022,7738,374,0,0,0,0,622,2380,0,6855,82,70,4285,243,0,3774,34579,77.08
2015-01-09 15:00:00,486,845,0,6520,7777,366,0,0,0,1,617,2283,0,6857,82,72,4135,242,0,4045,33792,77.33
2015-01-09 16:00:00,480,882,0,6377,7817,372,0,0,0,0,612,2083,0,6855,82,70,3883,238,0,4345,33768,80.09
2015-01-09 17:00:00,487,856,0,6247,7645,386,0,0,0,4,610,1983,0,6858,82,71,3513,242,0,4914,33696,81.64
2015-01-09 18:00:00,481,732,0,6189,7179,390,0,0,0,167,613,1629,0,6858,82,69,3253,263,0,5564,33154,88.51
2015-01-09 19:00:00,470,733,0,5975,6873,391,0,0,0,433,645,1789,0,6860,82,72,2403,281,0,5966,32440,89.0
2015-01-09 20:00:00,468,663,0,6141,6633,397,0,0,0,183,666,2676,0,6862,82,72,1060,279,0,5879,32384,87.11
2015-01-09 21:00:00,476,788,0,6476,7175,388,0,0,0,50,663,3161,0,6862,82,71,530,278,0,5861,33976,82.13
2015-01-09 22:00:00,477,860,0,5953,7443,395,0,0,0,1,651,2007,0,6867,82,73,444,277,0,5431,31420,78.39
2015-01-09 23:00:00,477,885,0,5207,7447,384,0,0,0,0,613,1037,0,6849,82,72,386,274,0,5147,28825,72.17
2015-01-10 00:00:00,537,930,0,5151,7380,412,0,0,0,321,453,2092,0,6012,88,71,384,230,0,996,24899,61.8
2015-01-10 01:00:00,537,934,0,5181,7378,399,0,0,0,391,448,1522,0,6014,88,72,167,227,0,897,23505,59.46
2015-01-10 02:00:00,544,918,0,4917,7369,389,0,0,0,472,437,787,0,6014,88,69,102,221,0,934,22589,55.97
2015-01-10 03:00:00,553,873,0,4496,7318,386,0,0,0,488,432,696,0,6014,88,69,103,226,0,933,22177,55.03
2015-01-10 04:00:00,559,902,0,4488,7337,385,0,0,0,660,429,617,0,6014,87,68,102,238,0,898,22025,54.53
2015-01-10 05:00:00,564,930,0,4645,7357,371,0,0,0,490,439,746,0,6014,87,66,102,244,0,826,22426,55.44
2015-01-10 06:00:00,561,888,0,5093,7242,386,0,0,0,150,444,1643,0,6013,87,67,102,254,0,890,24361,57.22
2015-01-10 07:00:00,559,884,0,5641,7236,401,0,0,0,0,446,3923,0,6010,88,66,103,264,0,998,27890,63.84
2015-01-10 08:00:00,566,906,0,6096,7260,423,0,0,0,0,452,4236,0,6010,88,68,233,265,0,1183,29335,71.4
2015-01-10 09:00:00,564,911,0,5896,7419,431,0,0,0,0,485,4410,0,6005,87,68,1209,257,0,1214,29951,74.51
2015-01-10 10:00:00,563,816,0,5695,7347,436,0,0,0,0,493,4438,0,6004,85,66,2927,252,0,852,30452,77.05
2015-01-10 11:00:00,547,844,0,5666,7333,425,0,0,0,121,475,4006,0,6003,82,67,4515,254,0,828,30856,75.49
2015-01-10 12:00:00,554,839,0,5580,7368,419,0,0,0,166,474,3769,0,6003,87,69,5044,250,0,1346,31449,74.23
2015-01-10 13:00:00,560,881,0,5449,7380,420,0,0,0,9,483,3092,0,5879,89,71,5107,242,0,2139,31218,74.0
2015-01-10 14:00:00,565,894,0,5433,7409,425,0,0,0,0,509,2314,0,6007,90,73,4900,241,0,2602,30458,72.86
2015-01-10 15:00:00,561,897,0,5395,7403,420,0,0,0,72,500,2074,0,6005,88,76,4463,241,0,3146,29836,69.68
2015-01-10 16:00:00,556,894,0,5288,7314,410,0,0,0,83,481,1941,0,5997,78,72,4215,240,0,3812,29781,68.36
2015-01-10 17:00:00,564,886,0,5262,7246,428,0,0,0,83,498,1661,0,6000,80,76,3756,243,0,4411,29929,71.77
2015-01-10 18:00:00,558,763,0,5437,6732,428,0,0,0,72,509,1422,0,6001,85,75,2857,247,0,4682,29638,77.55
2015-01-10 19:00:00,565,709,0,5800,6632,439,0,0,0,0,518,3529,0,6002,91,79,1303,254,0,4400,29950,78.67
2015-01-10 20:00:00,577,753,0,6067,6937,423,0,0,0,0,533,4241,0,6004,89,77,633,269,0,4443,32244,78.46
2015-01-10 21:00:00,562,869,0,6088,7119,427,0,0,0,60,523,4240,0,6005,86,74,510,266,0,4419,31900,78.1
2015-01-10 22:00:00,575,864,0,5814,7025,429,0,0,0,190,520,2362,0,6007,87,76,497,263,0,3976,28690,70.98
2015-01-10 23:00:00,578,866,0,5385,7088,427,0,0,0,300,506,1022,0,6008,88,74,466,263,0,3299,26219,62.14
2015-01-11 00:00:00,525,0,0,4827,4352,211,0,0,0,753,711,1549,0,5041,83,71,26,274,0,4256,22460,60.35
2015-01-11 01:00:00,515,0,0,4185,3416,211,0,0,0,896,680,1001,0,5039,83,71,25,268,0,4802,21033,54.98
2015-01-11 02:00:00,510,0,0,4066,2719,211,0,0,0,1176,681,954,0,5041,83,70,25,273,0,5261,19977,53.36
2015-01-11 03:00:00,500,0,0,3994,2553,210,0,0,0,1799,670,726,0,5042,83,63,25,269,0,5647,19389,52.62
2015-01-11 04:00:00,503,0,0,3922,2460,194,0,0,0,2226,666,780,0,5039,84,63,25,264,0,5907,19126,49.17
2015-01-11 05:00:00,499,0,0,3965,2335,200,0,0,0,2285,647,529,0,5040,84,64,25,262,0,6487,19199,47.97
2015-01-11 06:00:00,501,0,0,3945,2187,209,0,0,0,2289,645,521,0,5041,85,64,23,256,0,7036,19404,49.1
2015-01-11 07:00:00,496,0,0,3973,1855,211,0,0,0,2324,647,599,0,5043,85,61,35,250,0,7397,19500,49.91
2015-01-11 08:00:00,495,0,0,4078,1779,211,0,0,0,2497,624,532,0,5043,84,62,394,259,0,8140,20182,51.53
2015-01-11 09:00:00,516,0,0,4220,1869,212,0,0,0,2946,562,787,0,5044,83,63,1228,259,0,9148,22121,55.87
2015-01-11 10:00:00,547,0,0,4085,1811,212,0,0,0,2892,603,714,0,5042,82,61,2045,258,0,9866,23589,55.81
2015-01-11 11:00:00,539,0,0,3728,1847,213,0,0,0,2570,590,564,0,5042,82,62,2423,255,0,10448,24238,54.7
2015-01-11 12:00:00,554,0,0,3863,1910,213,0,0,0,2604,593,863,0,5043,82,63,2437,259,0,10819,24271,52.89
2015-01-11 13:00:00,550,0,0,3946,1928,212,0,0,0,2204,652,773,0,5042,81,62,2022,259,0,11383,24713,54.58
2015-01-11 14:00:00,546,0,0,3789,1857,213,0,0,0,1879,640,681,0,5042,81,60,1630,256,0,11916,24477,54.82
2015-01-11 15:00:00,542,0,0,3758,1899,211,0,0,0,1965,635,788,0,5042,82,62,1334,255,0,12171,23377,52.08
2015-01-11 16:00:00,544,0,0,4071,1859,210,0,0,0,1934,633,1009,0,5042,82,60,860,251,0,12258,23037,52.05
2015-01-11 17:00:00,553,0,0,3982,1982,210,0,0,0,1284,631,909,0,5042,83,62,254,262,0,12239,23049,55.59
2015-01-11 18:00:00,570,0,0,3682,2327,211,0,0,0,453,651,1445,0,5041,83,69,57,270,0,12399,25259,77.6
2015-01-11 19:00:00,567,0,0,3508,2424,214,0,0,0,140,674,1753,0,5043,84,69,54,279,0,12793,26520,80.36
2015-01-11 20:00:00,559,0,0,3506,2193,213,0,0,0,149,665,1741,0,5043,84,70,55,281,0,12806,27123,82.29
2015-01-11 21:00:00,545,0,0,3375,2114,214,0,0,0,460,652,1660,0,5045,84,69,34,272,0,12675,27025,82.47
2015-01-11 22:00:00,554,0,0,3606,1960,213,0,0,0,673,632,1512,0,5045,84,68,31,273,0,12677,25889,78.06
2015-01-11 23:00:00,537,0,0,3758,1727,206,0,0,0,1168,629,759,0,5046,85,69,31,272,0,12580,23940,70.13
2015-01-12 00:00:00,468,917,0,6789,7023,401,0,0,0,290,839,2221,0,5370,89,67,44,234,0,1661,27085,60.81
2015-01-12 01:00:00,444,942,0,6012,7141,386,0,0,0,499,772,1075,0,5398,89,66,42,231,0,1436,25272,58.27
2015-01-12 02:00:00,425,926,0,5459,7128,380,0,0,0,686,742,692,0,5428,88,65,42,229,0,1350,24121,53.65
2015-01-12 03:00:00,446,942,0,5248,7102,378,0,0,0,771,673,459,0,5452,89,66,42,227,0,1386,23626,51.95
2015-01-12 04:00:00,463,928,0,5409,7019,375,0,0,0,854,666,471,0,5452,90,66,42,224,0,1349,23572,51.4
2015-01-12 05:00:00,467,899,0,5644,7060,378,0,0,0,712,695,500,0,5452,90,67,42,229,0,1286,24070,52.93
2015-01-12 06:00:00,470,935,0,6915,7071,379,0,0,0,405,770,1177,0,5459,90,66,42,226,0,1263,26787,58.8
2015-01-12 07:00:00,464,939,0,8118,7159,399,0,0,0,34,821,3669,0,5465,92,67,45,224,0,1266,31511,70.52
2015-01-12 08:00:00,478,939,0,8974,7140,417,0,0,0,2,844,5393,0,5464,98,66,157,226,0,1237,34046,75.72
2015-01-12 09:00:00,484,942,0,9546,7148,411,0,0,0,48,868,4942,0,5465,106,63,1104,219,0,1205,34876,81.92
2015-01-12 10:00:00,483,929,0,9728,7214,415,0,0,0,311,857,4414,0,5464,100,61,2190,228,0,1196,35093,85.63
2015-01-12 11:00:00,479,939,0,9668,7290,421,0,0,0,417,849,3815,0,5469,100,66,3012,229,0,1146,34588,86.76
2015-01-12 12:00:00,479,940,0,9752,7311,425,0,0,0,417,842,3429,0,5466,96,70,3262,231,0,1170,34347,82.78
2015-01-12 13:00:00,479,939,0,9860,7419,431,0,0,0,247,827,3114,0,5468,95,70,3208,231,0,1210,34146,76.7
2015-01-12 14:00:00,474,939,0,9443,7389,433,0,0,0,2,832,2553,0,5467,96,68,3027,227,0,1034,32884,74.35
2015-01-12 15:00:00,474,939,0,9672,7403,424,0,0,0,2,831,2572,0,5467,98,68,2630,229,0,924,32422,73.6
2015-01-12 16:00:00,482,942,0,10336,7443,423,0,0,0,2,839,2985,0,5468,91,69,1615,229,0,905,32502,74.74
2015-01-12 17:00:00,483,942,0,11171,7430,421,0,0,0,1,849,4305,0,5469,92,70,422,231,0,1091,33509,76.34
2015-01-12 18:00:00,488,937,0,12227,7369,422,0,0,0,1,871,5946,0,5470,91,77,86,234,0,1110,35896,84.23
2015-01-12 19:00:00,488,940,0,12415,7374,420,0,0,0,2,872,5661,0,5471,89,76,63,235,0,1051,36615,87.72
2015-01-12 20:00:00,488,941,0,12532,7372,419,0,0,0,2,883,5548,0,5471,88,76,56,234,0,1175,36704,86.54
2015-01-12 21:00:00,491,939,0,12693,7372,432,0,0,0,2,873,4841,0,5471,90,76,44,235,0,1430,35823,81.3
2015-01-12 22:00:00,489,942,0,10741,7369,435,0,0,0,2,837,4022,0,5472,89,74,42,234,0,1631,32932,69.06
2015-01-12 23:00:00,487,928,0,9445,7273,434,0,0,0,38,822,2357,0,5473,89,75,42,235,0,1729,29695,62.43
2015-01-13 00:00:00,514,821,0,4338,6070,275,0,0,0,632,821,1152,0,7104,81,65,32,268,0,8027,28033,55.61
2015-01-13 01:00:00,516,681,0,4087,5834,270,0,0,0,1460,779,748,0,7102,82,63,32,267,0,7668,25750,52.54
2015-01-13 02:00:00,519,533,0,4091,5456,270,0,0,0,2013,771,502,0,7103,80,65,32,269,0,7337,24517,50.97
2015-01-13 03:00:00,515,515,0,4062,5421,270,0,0,0,2479,756,493,0,7103,81,65,32,270,0,6970,23911,49.57
2015-01-13 04:00:00,515,520,0,3893,5325,274,0,0,0,2608,740,584,0,7102,83,63,32,271,0,6966,23876,48.74
2015-01-13 05:00:00,515,548,0,4020,5466,274,0,0,0,2466,745,586,0,7103,83,65,32,269,0,6890,24445,49.56
2015-01-13 06:00:00,520,648,0,4233,5735,277,0,0,0,1181,754,792,0,7104,83,65,32,269,0,6853,27027,53.96
2015-01-13 07:00:00,518,921,0,4919,6706,288,0,0,0,134,794,1918,0,7102,84,63,37,269,0,6849,31924,65.89
2015-01-13 08:00:00,520,962,0,5981,7228,334,0,0,0,0,956,3437,0,7102,85,64,56,267,0,6964,35351,73.97
2015-01-13 09:00:00,527,969,0,5959,7103,335,0,0,0,1,977,4103,0,7101,84,64,516,261,0,6922,36288,78.25
2015-01-13 10:00:00,526,971,0,5995,7075,338,0,0,0,0,930,4118,0,7101,84,63,1475,268,0,6320,36612,83.44
2015-01-13 11:00:00,502,908,0,5992,6823,335,0,0,0,47,936,4358,0,7102,78,64,2284,267,0,5670,36296,81.74
2015-01-13 12:00:00,505,945,0,5882,6933,349,0,0,0,1,935,3403,0,7101,77,69,2857,270,0,5901,35645,78.22
2015-01-13 13:00:00,517,963,0,5626,7080,353,0,0,0,0,947,2513,0,7099,76,76,3217,271,0,6300,35172,74.18
2015-01-13 14:00:00,517,925,0,5445,7024,350,0,0,0,2,926,1298,0,7099,77,75,3253,266,0,6635,33895,69.45
2015-01-13 15:00:00,519,954,0,5399,7030,349,0,0,0,0,938,1290,0,7098,81,76,3084,264,0,6481,33283,69.58
2015-01-13 16:00:00,533,922,0,5903,7022,358,0,0,0,81,959,1538,0,7098,83,76,2475,268,0,6184,33030,72.97
2015-01-13 17:00:00,538,954,0,7059,7085,361,0,0,0,1,1013,2660,0,7097,83,77,1187,271,0,5758,33542,75.59
2015-01-13 18:00:00,535,932,0,8464,7068,359,0,0,0,0,1072,4544,0,7098,84,76,303,263,0,5607,35944,86.26
2015-01-13 19:00:00,548,948,0,8877,7241,350,0,0,0,0,1077,5834,0,7098,83,81,98,266,0,5656,37553,88.57
2015-01-13 20:00:00,548,971,0,9161,7257,350,0,0,0,0,1130,5939,0,7098,83,79,80,275,0,5789,37604,87.32
2015-01-13 21:00:00,546,982,0,9945,7274,345,0,0,0,0,1154,5030,0,7097,84,78,44,275,0,5689,36831,80.78
2015-01-13 22:00:00,537,965,0,9364,7231,350,0,0,0,0,1084,2885,0,7099,80,75,44,271,0,5676,33972,77.41
2015-01-13 23:00:00,532,959,0,6989,7192,346,0,0,0,90,1048,1883,0,7099,80,76,35,270,0,5925,30733,67.0
2015-01-14 00:00:00,528,884,0,5673,6948,287,0,0,0,771,985,1290,0,7098,80,71,28,270,0,6174,28057,60.23
2015-01-14 01:00:00,531,809,0,4462,6121,282,0,0,0,964,841,539,0,7099,80,71,28,269,0,6637,25764,54.69
2015-01-14 02:00:00,535,615,0,4247,5281,283,0,0,0,1264,829,517,0,7100,80,72,27,269,0,6808,24495,53.88
2015-01-14 03:00:00,530,555,0,4314,5202,283,0,0,0,1868,832,601,0,7099,80,71,27,269,0,6744,23887,53.19
2015-01-14 04:00:00,524,539,0,4325,5267,280,0,0,0,1966,827,602,0,7098,80,71,27,260,0,6780,23892,52.57
2015-01-14 05:00:00,524,585,0,4519,5587,277,0,0,0,1922,824,805,0,7098,80,72,27,257,0,6224,24438,57.13
2015-01-14 06:00:00,532,754,0,4877,6404,281,0,0,0,935,840,1226,0,7096,80,71,27,255,0,5424,27040,70.06
2015-01-14 07:00:00,540,832,0,5742,7072,324,0,0,0,8,905,3538,0,7097,84,70,32,269,0,4958,31798,76.53
2015-01-14 08:00:00,539,974,0,6583,7498,343,0,0,0,0,1021,5459,0,7097,90,71,39,276,0,4773,35150,83.97
2015-01-14 09:00:00,535,981,0,6658,7571,345,0,0,0,1,991,5677,0,7097,92,70,411,282,0,4645,35953,92.24
2015-01-14 10:00:00,507,980,0,6920,7581,347,0,0,0,0,1034,5342,0,7098,91,70,1258,283,0,4425,36439,97.95
2015-01-14 11:00:00,530,786,0,6651,7230,351,0,0,0,0,1020,5628,0,7099,90,72,1960,284,0,4302,36048,94.52
2015-01-14 12:00:00,534,868,0,6661,7472,352,0,0,0,0,1085,4730,0,7099,88,75,2480,276,0,4677,35561,86.31
2015-01-14 13:00:00,533,940,0,6446,7568,359,0,0,0,1,1031,4199,0,7099,87,73,2688,272,0,5121,35186,79.91
2015-01-14 14:00:00,528,966,0,6415,7573,362,0,0,0,0,1100,2791,0,7099,83,71,2683,272,0,5330,33909,76.06
2015-01-14 15:00:00,516,921,0,6723,7557,360,0,0,0,0,1065,2188,0,7098,79,73,2420,271,0,5528,33322,75.64
2015-01-14 16:00:00,518,978,0,6275,7568,352,0,0,0,0,1082,2937,0,7099,81,76,2003,265,0,5518,33330,77.09
2015-01-14 17:00:00,525,970,0,6931,7593,352,0,0,0,0,1068,3782,0,7099,88,76,905,264,0,5440,33811,79.62
2015-01-14 18:00:00,531,981,0,8088,7589,353,0,0,0,0,1100,4836,0,7099,89,75,213,255,0,5806,36114,88.06
2015-01-14 19:00:00,531,982,0,8441,7602,356,0,0,0,0,1090,5574,0,7100,82,80,112,254,0,6321,37535,88.75
2015-01-14 20:00:00,540,976,0,8539,7578,355,0,0,0,0,1084,5207,0,7101,84,80,79,265,0,6901,37633,86.91
2015-01-14 21:00:00,527,966,0,8809,7560,347,0,0,0,0,1081,3599,0,7102,90,80,32,265,0,7571,36809,79.91
2015-01-14 22:00:00,504,961,0,6398,7474,346,0,0,0,0,1028,3038,0,7102,82,79,31,265,0,7913,33939,70.11
2015-01-14 23:00:00,501,890,0,4840,6948,339,0,0,0,33,1011,1374,0,7102,80,78,31,261,0,8204,30630,59.27
2015-01-15 00:00:00,499,792,0,3825,6296,286,0,0,0,878,924,972,0,7105,80,72,31,263,0,8374,27865,49.14
2015-01-15 01:00:00,494,730,0,3485,5599,276,0,0,0,2130,795,993,0,7103,80,72,31,257,0,8407,25617,45.38
2015-01-15 02:00:00,464,553,0,3466,4801,293,0,0,0,2655,798,694,0,7103,79,72,31,257,0,8338,24269,43.68
2015-01-15 03:00:00,464,573,0,3536,4487,296,0,0,0,3060,821,604,0,7103,80,73,31,257,0,8323,23940,42.49
2015-01-15 04:00:00,463,567,0,3469,4427,294,0,0,0,3124,824,555,0,7104,80,71,31,263,0,8080,23762,40.7
2015-01-15 05:00:00,465,602,0,3424,4933,297,0,0,0,2926,819,520,0,7104,79,68,31,264,0,7901,24485,41.48
2015-01-15 06:00:00,496,626,0,3446,5435,299,0,0,0,1776,819,730,0,7102,78,70,31,261,0,8032,26919,46.24
2015-01-15 07:00:00,493,854,0,4156,6129,303,0,0,0,260,861,1230,0,7099,83,70,33,261,0,8288,31608,56.67
2015-01-15 08:00:00,505,949,0,4660,6488,341,0,0,0,0,894,2650,0,7073,80,70,50,263,0,8799,34804,69.9
2015-01-15 09:00:00,501,961,0,4292,6525,345,0,0,0,0,935,3255,0,7065,57,71,562,242,0,9263,35815,76.22
2015-01-15 10:00:00,485,979,0,4529,6524,345,0,0,0,1,955,3233,0,7066,56,72,1336,246,0,9169,36260,79.18
2015-01-15 11:00:00,487,786,0,4674,6312,362,0,0,0,0,988,2520,0,7066,54,75,1984,242,0,9300,35996,77.66
2015-01-15 12:00:00,483,794,0,4448,6248,362,0,0,0,79,1006,1811,0,7085,59,73,2287,260,0,9645,35539,70.25
2015-01-15 13:00:00,484,939,0,4227,6270,363,0,0,0,1,1112,1621,0,7099,75,74,2274,257,0,9606,35240,57.96
2015-01-15 14:00:00,488,904,0,3997,6044,362,0,0,0,190,1007,1335,0,7100,78,74,2062,266,0,9890,34028,54.4
2015-01-15 15:00:00,496,848,0,3984,6075,360,0,0,0,266,1128,1256,0,7100,79,72,1593,266,0,10212,33573,53.87
2015-01-15 16:00:00,469,940,0,4217,6046,364,0,0,0,195,1038,1482,0,7100,82,74,939,269,0,10274,33637,57.8
2015-01-15 17:00:00,441,908,0,4651,6197,367,0,0,0,3,1127,2018,0,7099,83,73,287,270,0,10112,34151,65.77
2015-01-15 18:00:00,488,950,0,4743,6449,366,0,0,0,0,1197,3590,0,7100,89,75,67,273,0,10081,36202,78.95
2015-01-15 19:00:00,513,962,0,4721,6607,367,0,0,0,0,1267,4371,0,7100,85,79,62,265,0,10678,37469,80.36
2015-01-15 20:00:00,518,962,0,4838,6641,369,0,0,0,0,1272,4037,0,7101,81,77,61,269,0,11114,37299,79.38
2015-01-15 21:00:00,528,920,0,4699,6395,343,0,0,0,1,1250,2885,0,7102,82,80,59,269,0,11935,36325,70.31
2015-01-15 22:00:00,474,641,0,4354,5720,336,0,0,0,166,1189,2063,0,7100,82,76,59,261,0,12091,33848,56.77
2015-01-15 23:00:00,462,530,0,4065,5457,334,0,0,0,971,1085,1609,0,7101,81,75,59,252,0,11295,30737,53.49
2015-01-16 00:00:00,508,545,0,3802,4845,297,0,0,0,1748,1085,1126,0,7101,81,72,59,244,0,10525,28342,45.92
2015-01-16 01:00:00,464,514,0,3627,4589,293,0,0,0,2709,1071,788,0,7101,81,72,59,241,0,9822,26119,43.7
2015-01-16 02:00:00,480,510,0,3602,4223,292,0,0,0,3132,1065,644,0,7101,81,73,59,248,0,9202,24683,42.91
2015-01-16 03:00:00,478,531,0,3563,4248,292,0,0,0,3180,1074,656,0,7100,80,69,59,251,0,8451,24147,42.15
2015-01-16 04:00:00,478,510,0,3407,4204,290,0,0,0,3358,1072,518,0,7101,81,69,59,261,0,8754,24030,42.73
2015-01-16 05:00:00,499,511,0,3476,4138,292,0,0,0,3224,1044,579,0,7100,81,71,59,261,0,8971,24561,45.02
2015-01-16 06:00:00,497,570,0,3637,4558,296,0,0,0,1859,1091,962,0,7102,80,71,59,262,0,8614,27025,50.41
2015-01-16 07:00:00,508,628,0,4132,5522,341,0,0,0,402,1130,1312,0,7100,81,73,59,267,0,8693,31518,66.58
2015-01-16 08:00:00,523,789,0,4980,6111,357,0,0,0,1,1178,2277,0,7100,90,69,40,269,0,9101,34642,78.3
2015-01-16 09:00:00,527,646,0,4879,6052,345,0,0,0,2,1220,3213,0,7105,90,69,352,268,0,9430,35662,85.84
2015-01-16 10:00:00,520,533,0,4774,5501,365,0,0,0,96,1233,4058,0,7104,91,69,1229,272,0,9482,36343,89.11
2015-01-16 11:00:00,478,597,0,4894,5460,354,0,0,0,110,1229,3225,0,7102,90,75,1855,265,0,10147,36335,85.59
2015-01-16 12:00:00,461,724,0,4765,5816,367,0,0,0,220,1155,2340,0,7101,90,76,2270,254,0,11129,35955,78.55
2015-01-16 13:00:00,469,730,0,4238,5715,371,0,0,0,564,1077,1837,0,7102,87,75,2466,261,0,12417,35583,71.22
2015-01-16 14:00:00,493,745,0,4116,5456,367,0,0,0,964,1054,1060,0,7102,89,76,2388,266,0,13423,34322,61.29
2015-01-16 15:00:00,498,782,0,4388,5508,345,0,0,0,1483,1070,1248,0,7101,91,78,2126,265,0,13229,33777,59.4
2015-01-16 16:00:00,495,760,0,4811,5876,345,0,0,0,1033,1128,1256,0,7101,92,77,1652,257,0,12153,33460,66.69
2015-01-16 17:00:00,501,859,0,4910,6159,356,0,0,0,67,1189,1668,0,7101,93,74,773,252,0,11248,33784,71.61
2015-01-16 18:00:00,500,933,0,6025,6225,365,0,0,0,0,1215,3058,0,7100,93,77,222,260,0,9878,35633,82.21
2015-01-16 19:00:00,498,966,0,5963,6505,373,0,0,0,0,1226,4489,0,7100,91,80,99,270,0,9563,36821,84.46
2015-01-16 20:00:00,499,971,0,5804,6641,370,0,0,0,0,1229,4178,0,7102,85,82,88,271,0,9971,36669,82.09
2015-01-16 21:00:00,499,954,0,6363,6654,364,0,0,0,0,1234,3883,0,7102,80,77,75,266,0,9614,36015,76.0
2015-01-16 22:00:00,481,941,0,5891,6406,361,0,0,0,1,1181,2734,0,7103,80,79,75,267,0,9612,33847,68.82
2015-01-16 23:00:00,457,898,0,5066,5992,347,0,0,0,26,1128,1516,0,7104,80,77,75,268,0,9578,31243,58.81
2015-01-17 00:00:00,461,896,0,4909,5546,287,0,0,0,715,1076,914,0,7104,80,74,75,264,0,9550,28889,50.65
2015-01-17 01:00:00,433,893,0,4258,5447,269,0,0,0,2145,1056,781,0,7102,80,73,74,261,0,9273,26782,47.98
2015-01-17 02:00:00,417,812,0,4154,5036,267,0,0,0,2932,1042,743,0,7103,81,74,57,260,0,8637,25083,46.67
2015-01-17 03:00:00,405,644,0,4224,4855,276,0,0,0,2974,976,726,0,7104,80,75,38,266,0,8014,24086,46.66
2015-01-17 04:00:00,408,595,0,4090,4926,276,0,0,0,2976,977,624,0,7105,80,72,38,260,0,7669,23651,45.48
2015-01-17 05:00:00,441,553,0,4192,5115,278,0,0,0,2867,926,765,0,7104,80,71,38,265,0,7110,23539,46.52
2015-01-17 06:00:00,472,528,0,4317,4953,282,0,0,0,2060,925,720,0,7103,79,73,37,258,0,6581,24025,47.61
2015-01-17 07:00:00,486,621,0,4216,4943,285,0,0,0,736,939,909,0,7104,79,74,37,257,0,6513,25467,51.97
2015-01-17 08:00:00,497,776,0,4121,5320,305,0,0,0,27,1041,1532,0,7102,80,73,62,259,0,6259,27120,58.88
2015-01-17 09:00:00,487,965,0,4581,5684,303,0,0,0,0,1171,3067,0,7101,80,76,771,264,0,5823,29980,68.81
2015-01-17 10:00:00,503,976,0,4678,5818,305,0,0,0,0,1191,3786,0,7102,81,78,1914,270,0,5356,32225,73.52
2015-01-17 11:00:00,514,974,0,4647,5792,298,0,0,0,0,1188,3700,0,7103,81,77,2804,272,0,5293,32480,73.67
2015-01-17 12:00:00,536,973,0,4269,5775,303,0,0,0,0,1149,3054,0,7103,79,76,3408,268,0,5581,31863,71.88
2015-01-17 13:00:00,524,955,0,4251,5722,303,0,0,0,0,1118,2315,0,7103,80,75,3584,264,0,6038,31659,68.06
2015-01-17 14:00:00,513,917,0,4446,5548,299,0,0,0,0,1105,1578,0,7102,80,75,3496,268,0,6474,30894,58.83
2015-01-17 15:00:00,523,744,0,4137,5400,294,0,0,0,57,1106,1101,0,7101,79,75,3203,262,0,6520,29725,51.47
2015-01-17 16:00:00,522,750,0,4234,5485,294,0,0,0,175,1101,1051,0,7101,80,75,2515,263,0,6174,29039,51.0
2015-01-17 17:00:00,517,890,0,4837,5661,294,0,0,0,4,1110,1794,0,7099,78,76,1121,263,0,5629,29191,55.19
2015-01-17 18:00:00,516,939,0,5673,5847,294,0,0,0,1,1150,4379,0,7099,80,78,233,260,0,5449,31620,72.1
2015-01-17 19:00:00,529,950,0,5857,5854,295,0,0,0,0,1181,5560,0,7101,80,75,89,260,0,5808,33274,75.99
2015-01-17 20:00:00,532,957,0,5780,5861,296,0,0,0,0,1195,5485,0,7102,80,78,79,263,0,6118,33865,74.0
2015-01-17 21:00:00,525,951,0,5751,5879,296,0,0,0,0,1189,5214,0,7104,80,75,71,265,0,6198,33741,70.78
2015-01-17 22:00:00,523,937,0,5148,5789,270,0,0,0,0,1151,4354,0,7104,81,75,70,264,0,6120,32324,57.88
2015-01-17 23:00:00,508,931,0,4919,5697,270,0,0,0,63,1114,2477,0,7106,81,75,70,263,0,6361,30056,53.7
2015-01-18 00:00:00,504,915,0,4757,5468,272,0,0,0,821,1022,997,0,7107,80,76,70,258,0,6439,27371,54.28
2015-01-18 01:00:00,477,922,0,4310,5262,273,0,0,0,2241,981,866,0,7105,80,75,61,257,0,6574,25227,50.61
2015-01-18 02:00:00,466,686,0,4042,4798,270,0,0,0,2778,915,674,0,7106,80,66,54,257,0,6716,23430,44.42
2015-01-18 03:00:00,458,564,0,4177,4031,270,0,0,0,3017,905,598,0,7106,80,70,54,257,0,6682,22446,41.89
2015-01-18 04:00:00,462,553,0,4336,3971,270,0,0,0,3289,917,666,0,7105,79,68,54,258,0,6429,21973,40.46
2015-01-18 05:00:00,465,529,0,4146,3965,271,0,0,0,3137,930,646,0,7108,80,69,54,259,0,6512,21986,41.77
